8	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:27:14	2021-03-11 16:27:22	7.72	sh 3_sbatch_csd.sh 8
10	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:27:14	2021-03-11 16:27:22	7.69	sh 3_sbatch_csd.sh 10
9	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:27:14	2021-03-11 16:27:22	7.83	sh 3_sbatch_csd.sh 9
81	1	p09r02n05.milgram.hpc.yale.internal	2021-03-11 16:27:15	2021-03-11 16:27:24	8.66	sh 3_sbatch_csd.sh 81
153	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:25	2.45	sh 3_sbatch_csd.sh 153
152	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:25	2.47	sh 3_sbatch_csd.sh 152
154	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:25	2.45	sh 3_sbatch_csd.sh 154
16	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:27:15	2021-03-11 16:27:26	10.90	sh 3_sbatch_csd.sh 16
143	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:26	3.49	sh 3_sbatch_csd.sh 143
144	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:26	3.50	sh 3_sbatch_csd.sh 144
147	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:26	3.41	sh 3_sbatch_csd.sh 147
141	1	p09r02n11.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:26	3.37	sh 3_sbatch_csd.sh 141
15	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:27:15	2021-03-11 16:27:26	11.50	sh 3_sbatch_csd.sh 15
146	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:26	3.44	sh 3_sbatch_csd.sh 146
148	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:27:23	2021-03-11 16:27:26	3.43	sh 3_sbatch_csd.sh 148
