9	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:06	6.44	sh 3_sbatch_csd.sh 9
8	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:06	6.47	sh 3_sbatch_csd.sh 8
7	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 17:55:59	2021-03-11 17:56:06	6.51	sh 3_sbatch_csd.sh 7
70	1	p09r02n10.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:07	6.36	sh 3_sbatch_csd.sh 70
69	1	p09r02n10.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:07	6.44	sh 3_sbatch_csd.sh 69
73	1	p09r02n10.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:07	6.18	sh 3_sbatch_csd.sh 73
72	1	p09r02n10.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:07	6.29	sh 3_sbatch_csd.sh 72
26	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:08	7.14	sh 3_sbatch_csd.sh 26
30	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:08	7.05	sh 3_sbatch_csd.sh 30
71	1	p09r02n10.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:08	7.17	sh 3_sbatch_csd.sh 71
40	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:08	7.68	sh 3_sbatch_csd.sh 40
41	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:08	7.67	sh 3_sbatch_csd.sh 41
38	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:08	7.91	sh 3_sbatch_csd.sh 38
75	1	p09r02n10.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:12	11.44	sh 3_sbatch_csd.sh 75
43	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:13	12.87	sh 3_sbatch_csd.sh 43
42	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:14	13.64	sh 3_sbatch_csd.sh 42
17	1	p09r03n55.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:14	13.85	sh 3_sbatch_csd.sh 17
20	1	p09r03n55.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:15	14.52	sh 3_sbatch_csd.sh 20
74	1	p09r02n10.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:15	14.54	sh 3_sbatch_csd.sh 74
60	1	p09r03n54.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:16	15.21	sh 3_sbatch_csd.sh 60
11	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:16	15.80	sh 3_sbatch_csd.sh 11
24	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:16	15.81	sh 3_sbatch_csd.sh 24
12	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:17	16.48	sh 3_sbatch_csd.sh 12
14	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:17	16.55	sh 3_sbatch_csd.sh 14
15	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:18	17.01	sh 3_sbatch_csd.sh 15
2	1	p09r03n50.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	18.25	sh 3_sbatch_csd.sh 2
107	1	p09r02n04.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:18	17.24	sh 3_sbatch_csd.sh 107
106	1	p09r02n04.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	17.33	sh 3_sbatch_csd.sh 106
27	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	17.50	sh 3_sbatch_csd.sh 27
29	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:18	17.40	sh 3_sbatch_csd.sh 29
25	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	17.67	sh 3_sbatch_csd.sh 25
61	1	p09r03n54.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	17.80	sh 3_sbatch_csd.sh 61
104	1	p09r02n04.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	17.93	sh 3_sbatch_csd.sh 104
81	1	p09r02n11.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	17.82	sh 3_sbatch_csd.sh 81
39	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:18	17.74	sh 3_sbatch_csd.sh 39
36	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	17.91	sh 3_sbatch_csd.sh 36
55	1	p09r03n53.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:18	17.85	sh 3_sbatch_csd.sh 55
53	1	p09r03n53.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:18	18.00	sh 3_sbatch_csd.sh 53
117	1	p09r02n05.milgram.hpc.yale.internal	2021-03-11 17:56:07	2021-03-11 17:56:19	12.07	sh 3_sbatch_csd.sh 117
112	1	p09r02n05.milgram.hpc.yale.internal	2021-03-11 17:56:06	2021-03-11 17:56:19	12.33	sh 3_sbatch_csd.sh 112
110	1	p09r02n04.milgram.hpc.yale.internal	2021-03-11 17:56:01	2021-03-11 17:56:19	18.02	sh 3_sbatch_csd.sh 110
1	1	p09r03n50.milgram.hpc.yale.internal	2021-03-11 17:55:59	2021-03-11 17:56:19	19.32	sh 3_sbatch_csd.sh 1
3	1	p09r03n50.milgram.hpc.yale.internal	2021-03-11 17:56:00	2021-03-11 17:56:19	19.26	sh 3_sbatch_csd.sh 3
139	1	p09r02n08.milgram.hpc.yale.internal	2021-03-11 17:56:06	2021-03-11 17:56:19	12.62	sh 3_sbatch_csd.sh 139
