100	1	p09r02n07.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:23	6.90	sh 3_sbatch_csd.sh 100
10	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:24	7.28	sh 3_sbatch_csd.sh 10
17	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 16:30:16	2021-03-11 16:30:24	7.55	sh 3_sbatch_csd.sh 17
87	1	p09r02n05.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:24	7.55	sh 3_sbatch_csd.sh 87
84	1	p09r02n05.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:24	7.70	sh 3_sbatch_csd.sh 84
29	1	p09r03n53.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:24	7.77	sh 3_sbatch_csd.sh 29
24	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:24	7.63	sh 3_sbatch_csd.sh 24
23	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:24	7.63	sh 3_sbatch_csd.sh 23
30	1	p09r03n53.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:24	7.76	sh 3_sbatch_csd.sh 30
99	1	p09r02n07.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:25	8.22	sh 3_sbatch_csd.sh 99
98	1	p09r02n07.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:25	8.25	sh 3_sbatch_csd.sh 98
48	1	p09r03n55.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:25	8.02	sh 3_sbatch_csd.sh 48
97	1	p09r02n07.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:25	8.27	sh 3_sbatch_csd.sh 97
60	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:25	8.07	sh 3_sbatch_csd.sh 60
152	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:27	2.31	sh 3_sbatch_csd.sh 152
153	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:27	2.34	sh 3_sbatch_csd.sh 153
154	1	p09r02n05.milgram.hpc.yale.internal	2021-03-11 16:30:25	2021-03-11 16:30:27	2.30	sh 3_sbatch_csd.sh 154
3	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:27	10.79	sh 3_sbatch_csd.sh 3
145	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.52	sh 3_sbatch_csd.sh 145
143	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.60	sh 3_sbatch_csd.sh 143
144	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.59	sh 3_sbatch_csd.sh 144
146	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.55	sh 3_sbatch_csd.sh 146
54	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:28	11.16	sh 3_sbatch_csd.sh 54
141	1	p09r02n11.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.52	sh 3_sbatch_csd.sh 141
149	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.48	sh 3_sbatch_csd.sh 149
0	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 16:30:16	2021-03-11 16:30:28	11.32	sh 3_sbatch_csd.sh 0
148	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.64	sh 3_sbatch_csd.sh 148
46	1	p09r03n55.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:28	11.30	sh 3_sbatch_csd.sh 46
151	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.55	sh 3_sbatch_csd.sh 151
147	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.75	sh 3_sbatch_csd.sh 147
45	1	p09r03n55.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:28	11.41	sh 3_sbatch_csd.sh 45
150	1	p09r02n12.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.60	sh 3_sbatch_csd.sh 150
142	1	p09r02n11.milgram.hpc.yale.internal	2021-03-11 16:30:24	2021-03-11 16:30:28	3.63	sh 3_sbatch_csd.sh 142
6	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:28	11.33	sh 3_sbatch_csd.sh 6
5	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:28	11.39	sh 3_sbatch_csd.sh 5
53	1	p09r03n56.milgram.hpc.yale.internal	2021-03-11 16:30:16	2021-03-11 16:30:29	12.32	sh 3_sbatch_csd.sh 53
4	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:29	12.28	sh 3_sbatch_csd.sh 4
2	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 16:30:16	2021-03-11 16:30:29	12.39	sh 3_sbatch_csd.sh 2
1	1	p09r03n49.milgram.hpc.yale.internal	2021-03-11 16:30:17	2021-03-11 16:30:29	12.29	sh 3_sbatch_csd.sh 1
