44	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:27	7.97	sh 3_sbatch_csd.sh 44
48	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:27	7.97	sh 3_sbatch_csd.sh 48
50	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:27	7.95	sh 3_sbatch_csd.sh 50
46	1	p09r03n52.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:27	8.12	sh 3_sbatch_csd.sh 46
77	1	p09r02n11.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:27	8.39	sh 3_sbatch_csd.sh 77
94	1	p09r02n03.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:29	10.50	sh 3_sbatch_csd.sh 94
3	1	p09r03n50.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:30	11.08	sh 3_sbatch_csd.sh 3
97	1	p09r02n03.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:30	11.16	sh 3_sbatch_csd.sh 97
100	1	p09r02n03.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:30	11.29	sh 3_sbatch_csd.sh 100
0	1	p09r03n50.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:31	11.91	sh 3_sbatch_csd.sh 0
37	1	p09r03n51.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:32	13.18	sh 3_sbatch_csd.sh 37
16	1	p09r03n55.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:32	13.38	sh 3_sbatch_csd.sh 16
4	1	p09r03n50.milgram.hpc.yale.internal	2021-03-11 18:01:19	2021-03-11 18:01:32	13.44	sh 3_sbatch_csd.sh 4
